	corpus_id	sentence_id	sentence	options	final
3869	3	456	Diese Fragen beinhalten:  Wie sicher fühlen Sie sich beim Unterrichten von Musik?	0	0
3870	3	457	Wie wichtig ist Musik für das Lernen der Kinder?	0	0
3871	3	458	Halten Sie sich selbst für musikalisch?	0	0
3872	3	459	und Denken Sie, dass Musik von einem Spezialisten unterrichtet werden sollte?	0	0
3873	3	460	Ich habe diese Art von Software noch nie benutzt oder eine Umfrage auf diese Weise durchgeführt, daher wird dies eine interessante Lernerfahrung für mich sein.	3,4,5	5
3874	3	461	Ich hoffe, dass ich durch die Antworten ein besseres Verständnis dafür erhalte, wie die derzeitigen GrundschullehrerInnen über das Fach Musik denken.	5	5
3875	3	462	Da ich keine Erfahrung mit der Durchführung einer professionellen Umfrage habe, habe ich sichergestellt, dass alle Antworten auf meine Umfrage völlig anonym sind und die Ergebnisse nicht veröffentlicht werden, sondern lediglich dazu dienen, mein eigenes professionelles Verständnis zu erweitern.	0	0
3876	3	463	Während meines Studiums ist es wichtig, dass ich mit meinen Kommilitonen zusammenarbeiten und sie unterstützen kann, um sicherzustellen, dass jeder das Beste aus seiner Zeit an der Universität herausholt.	3	3
3877	3	464	Bei der Arbeit in Schulen ist es wichtig, mit anderen Lehrern und interdisziplinären Fachleuten zusammenzuarbeiten, um den Kindern die beste Qualität der Bildung zu bieten.	3	3
3878	3	465	Während meiner Arbeit in Kindergärten habe ich als Mitglied eines Teams gearbeitet, um die Betreuung und Erziehung von Kleinkindern zu gewährleisten.	0	0
3879	3	466	Dies beinhaltete ein hohes Maß an Kommunikation zwischen den Kollegen sowie das Diskutieren und Teilen von Ideen oder Problemen.	0	0
3880	3	467	Während meines Studiums in einer Kindertagesstätte ist es wichtig, dass ich die Verantwortung für die Kinder übernehmen kann.	3	3
3881	3	468	Dazu gehörte auch mein eigenes Studium.	0	0
3882	3	469	Als selbstverantwortliche Erzieherin, die für bestimmte Kinder einer Klasse verantwortlich ist, ist es wichtig, dass ich in der Lage bin, Beobachtungen, Portfolios und Berichte zu erstellen sowie meine eigenen Fähigkeiten und Talente zu planen und umzusetzen und mich auf meine Aktivitäten und Erfahrungen verlassen kann. entsprechend ihren Bedürfnissen.	3	3
3883	3	470	Außerdem war ich während meines Studiums an der Hochschule für das Ausfüllen und Einreichen aller Aufgaben verantwortlich.	0	0
3884	3	471	Motiviert	0	0
3885	3	472	Während des Studiums muss ich ein hohes Maß an Motivation aufrechterhalten, um mein Arbeitspensum zu bewältigen.	0	0
3886	3	473	Dies hängt damit zusammen, dass ich organisiert bin.	2,3	2
3887	3	474	Ich habe in meinem Leben immer wieder Fristen eingehalten, vor allem während meiner Zeit am College, wo ich zahlreiche Aufsätze und Aufgaben abgeben musste.	0	0
3888	3	475	Als Lehrer bin ich für mein eigenes kontinuierliches CLPL und persönliches Wachstum verantwortlich.	0	0
3889	3	476	Dies wird sicherstellen, dass ich ein relevanter Lehrer bin, der sein Potenzial ausschöpft.	3,5	5
3890	3	477	Während meiner Arbeit im Early Years-Sektor habe ich freiwillig an vielen Weiterbildungskursen teilgenommen und immer daran gearbeitet, meine Organisiertheit zu bewahren, damit ich meine Zeit während meiner Zeit an der Universität effektiv nutzen kann.	0	0
3891	3	478	Dies wird den Stresspegel reduzieren, da ich weiß, was von mir erwartet wird und wann.	3,5	5
3892	3	479	Ich benutze einen Kalender und ein Tagebuch, um sicherzustellen, dass ich über anstehende Fristen oder Termine informiert bin.	0	0
3893	3	480	"Ich habe mir zu Hause einen ""Lernplatz"" eingerichtet, an dem ich arbeiten kann, und das hat sich während meines Studiums bisher als effektiv erwiesen."	2	2
3894	3	481	Ich denke, dass es für einen Lehrer wichtig ist, organisiert zu sein.	0,3	0
3895	3	482	Zum Beispiel, wenn es um die Planung geht.	0	0
3896	3	483	Man muss sich ausreichend Zeit nehmen und darüber nachdenken, um sicherzustellen, dass klare Lernziele gesetzt werden, und es ist oft hilfreich, einen Plan B zu haben (vor allem, wenn Technologie im Spiel ist!).	0	0
3897	3	484	Sprach- und Kommunikationsfähigkeiten	0	0
3898	3	485	Während des Studiums muss ich ein hohes Maß an schriftlichen und mündlichen Kommunikationsfähigkeiten aufweisen.	2,5	5
3899	3	487	Ich habe meine sprachlichen Fähigkeiten während der Arbeit mit kleinen Kindern und auch während meiner Zeit als stellvertretender Manager entwickelt.	0	0
3900	3	488	Dazu gehörten Besprechungen und formelle Diskussionen mit einer Reihe von Menschen, von Eltern bis zu anderen Fachleuten.	0	0
3901	3	489	Als Lehrerin ist es wichtig, dass ich starke Kommunikationsfähigkeiten habe, da ich in der Lage sein muss, effektiv mit einer Vielzahl von Menschen zu kommunizieren.	0	0
3902	3	490	Meine Sprache muss einen hohen Standard haben, da ich ein Vorbild für die Schüler sein werde.	0,2,3,4	3
3903	3	491	Zuhörfähigkeiten	0	0
3904	3	492	Damit ich ein effektiver Lerner bin und die meiste Zeit meines Studiums an der Universität verschiedene Methoden des Mitschreibens praktiziere, habe ich festgestellt, dass die effektivste Zuhörfähigkeit während der Vorlesungen darin besteht, wenige Notizen zu machen, während ich dem Dozenten aktiv zuhöre. und die neuen Informationen, die ich erhalte, zu verarbeiten.	3	3
3905	3	493	Aufbau von sozialen Netzwerken	0	0
3906	3	494	"Ich bin auch ein Mitglied des sozialen Netzwerks ""Twitter"" geworden, an dem ich teilnehme und einige wöchentliche ""Chats"" leite, in denen Fachleute aus der ganzen Welt zusammenkommen, um über verschiedene Themen im Zusammenhang mit Kinderbetreuung und Früherziehung zu sprechen."	0	0
3907	3	495	IKT-Fähigkeiten	0	0
3908	3	496	Technologie ist ein ständig wachsender	0	0
3909	3	497	Während meines Studiums im Rahmen der Arbeit in England habe ich gelernt, wie man einen Computer benutzt.	0	0
3910	3	498	Als Lernende muss ich Smartboard nutzen und war in der Lage, den Zugang und die Verwendung eines eingeführt, um die vielen Möglichkeiten, die IKT zu unterstützen, dass es zu meinem Studium bringen kann.	0,3	3
3911	3	499	Als Lehrer möchte ich lehren und lernen.	0	0
3912	3	500	Ich muss in der Lage sein, die zur Verfügung stehenden Ressourcen effektiv alsc sed viel Software zu nutzen, die sich an Kinder richtet;	0,2	2
3913	3	501	"so kann ich die Schüler z. B. für das Malen von ""Splosh"" begeistern."	0	0
3914	3	502	alsc sed viel Software zu nutzen, die sich an Kinder richtet	0	0
3915	3	503	so kann ich die Schüler nicht nur unterrichten, sondern ich nutze IKT auch in meinem Privatleben, z. B. um einen Blog zu führen.	0	0
3916	3	504	Ich habe in der Vergangenheit einige meiner Führungsqualitäten eingesetzt, als ich als stellvertretender Manager fungierte und ein Team von Mitarbeitern leitete.	0	0
3917	3	505	Ich hoffe, mein Selbstvertrauen zu entwickeln, wenn mein berufliches Wissen und meine Erfahrungen im Unterricht wachsen.	5	5
3918	3	506	Selbstvertrauen ist ein Bereich, in dem ich immer Probleme hatte.	0,1,2	2
3919	3	507	Ich hoffe, dass die Lernerfahrung an der Universität dazu beitragen wird, mein Selbstvertrauen zu entwickeln, indem ich mehr Verantwortung für mein Lernen und meine Beurteilungen übernehmen muss.	5	5
3920	3	508	Ich werde jedes Feedback, das ich erhalte, zu schätzen wissen.	5	5
3921	3	509	Fähigkeit, unter Druck zu arbeiten	0	0
3922	3	510	Ich habe einige Erfahrung mit dem Arbeiten unter Druck, besonders während der Vorbereitungen zu meinen Prüfungen in diesem Jahr.	0	0
3923	3	511	Ich denke, dass dies eine Fähigkeit ist, die ich weiter verbessern werde, wenn der Druck meines Universitätsstudiums zunimmt.	2,5	5
3924	3	512	Dies ist eine wertvolle Fähigkeit für das Leben und wird mir auf dem Weg in meine berufliche Laufbahn helfen.	2	2
3925	3	513	Risikobereitschaft	0	0
3926	3	514	Ich hoffe, dass ich diese Fähigkeit weiterentwickeln kann, wenn ich neue Leute kennenlerne und an neuen Erfahrungen teilnehme.	5	5
3927	3	515	Ich beabsichtige, einer der Universitätsgesellschaften beizutreten, um mich selbst aus meiner Komfortzone herauszuholen.	5	5
3928	3	516	Präsentationsfähigkeiten	0	0
3929	3	517	Während meiner Zeit an der Universität hoffe ich, Präsentationsfähigkeiten	5	5
3930	3	518	Während meiner Zeit an der Universität hoffe ich, selbstbewusster und natürlicher zu werden, wenn ich vor anderen präsentiere.	5	5
3931	3	519	Ich werde daran arbeiten, meine Nervosität durch Übung zu überwinden und werde alle Hilfsmittel (wie z. B. Stichwortkarten) effektiv nutzen.	5	5
3932	3	520	Formales Debattieren	0	0
3933	3	521	Obwohl ich meine Ideen und Meinungen ziemlich sicher ausdrücken kann, finde ich formale Situationen eher einschüchternd.	1	1
3934	3	522	Ich werde dieses Problem angehen, indem ich sicherstelle, dass ich angemessene Informationen lese und recherchiere, so dass ich Meinungen und Ideen bilden kann, die ich auch belegen kann.	3,5	5
3935	3	523	Kreatives und phantasievolles Denken	0	0
3936	3	524	Die Lehrer müssen in der Lage sein, das Lernen auf unterhaltsame und kreative Weise zum Leben zu erwecken.	0	0
3937	3	525	Ich habe das Gefühl, dass ich in der Lage war, kreativ zu denken, als ich in der Kindertagesstätte gearbeitet habe, um Aktivitäten und Erfahrungen zu planen und umzusetzen.	2	2
3938	3	526	Ich muss diese Fähigkeit jetzt weiterentwickeln, damit ich für ältere Kinder planen kann.	3,5	5
3939	3	527	Ich hoffe, dass ich diese Fähigkeit durch Diskussionen und Austausch mit meinen Kommilitonen entwickeln kann.	5	5
3940	3	528	"Ich werde auch weiterhin an Online-Diskussionsgruppen teilnehmen und mit Hilfe von Sharing-Websites wie ""Pinterest"" recherchieren."	5	5
3941	3	529	Rechenfertigkeiten	0	0
3942	3	530	Obwohl ich im Umgang mit Zahlen und Zahlenproblemen kompetent bin, fehlt mir in diesem Bereich das Selbstvertrauen.	2	2
3943	3	531	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann Rechenfertigkeiten	2,3	3
3944	3	532	Obwohl ich im Rechnen und bei Zahlenproblemen kompetent bin, finde ich, dass mir in diesem Bereich das Selbstvertrauen fehlt.	2	2
3945	3	533	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann, deshalb werde ich weiterhin meine einfachen Rechenfertigkeiten üben.	2,3,5	5
3946	3	534	Ich werde auch einige Lektüre über die Herangehensweise an die Mathematik mit Kindern durchführen.	5	5
3947	3	535	Reflexionsfähigkeiten	0	0
3948	3	536	Ich habe letztes Jahr während meines Studiums begonnen, meine Reflexionsfähigkeiten zu entwickeln.	0	0
3949	3	537	Ich weiß, dass es für Lehrer wichtig ist, ihre eigene Praxis zu reflektieren, ebenso wie den Erfolg ihres Unterrichts und ihrer Lernumgebung.	0	0
3950	3	538	Ich hoffe, dass ich diese Fähigkeit entwickeln kann, indem ich meinen ePortfolio-Blog kontinuierlich mit reflektierenden Berichten aktualisiere.	5	5
3951	3	539	Keiner von uns lebt in einer Blase.	0	0
3952	3	540	Das bedeutet, dass ich, wenn ich Lehrer werde, auf die Tatsache vorbereitet sein muss, dass meine Schüler wahrscheinlich Zugang zum Internet, zu sozialen Medien und zu den Nachrichten haben werden; und daher den schrecklichen und beängstigenden Vorfällen ausgesetzt sein werden, die sich weltweit abspielen.	3,4	4
3953	3	541	Ideen zum Schreiben von Sachbüchern	0	0
3954	3	542	Die heutige Vorlesung war die zweite, die wir bisher zum Thema Sachtexte und deren Behandlung in der Klasse gehalten haben.	0	0
3955	3	543	Nachdem wir die verschiedenen Arten von Sachtexten, über die wir unterrichten werden, durchgesprochen hatten, wurde uns allen ein Buch gegeben und wir wurden gebeten, unsere eigene Unterrichtsstunde daraus zu gestalten.	0	0
3956	3	544	"Die Gruppe, mit der ich arbeitete, bekam ""Beware of the Storybook Wolves"" von Lauren Child."	0	0
3957	3	545	blog-picture	0	0
3958	3	546	Es war ein nettes kleines Buch über einen kleinen Jungen, dessen Mutter ihm immer eine Gute-Nacht-Geschichte vorliest und die Wölfe beginnen, aus den Büchern zu entkommen.	0	0
3959	3	547	Ein Teil der Geschichte handelte davon, wie der Junge sich mit Gelee rettet, und wir beschlossen, dass wir unsere Sachbuchstunden darauf aufbauen könnten.	0	0
3960	3	548	Wir überlegten uns, wie viel Zeit wir dafür brauchen würden und kamen zu dem Schluss, dass eine Woche für diese Aktivitäten perfekt wäre und dachten, dass der Sachtext, den wir den Kindern beibringen würden, eine Anleitung in Form eines Rezepts für das Gelee sein würde.	0	0
3961	3	549	Wir wollten auch andere Medienformen als Kochbücher in den Unterricht einbeziehen und dachten dabei an Kochsendungen im Fernsehen wie Saturday Kitchen, Zeitschriften wie BBC Good Food und zeitgenössische Online-Webseiten wie BBC Food und Deliciously Ella.	0	0
3962	3	550	Die grobe Vorlage für den Unterricht während der Woche sieht wie folgt aus.	0	0
3963	3	551	Montag - Lesen Sie die Geschichte und sprechen Sie über die wichtigsten Teile des Buches - besonders über den Teil mit dem Gelee.	0	0
3964	3	552	Beginnen Sie eine Diskussion mit den Kindern darüber, was sie bereits über den Aufbau von Rezepten, die Herstellung von Gelee, den Zugang zu Rezepten und den Verwendungszweck von Rezepten wissen.	4	4
3965	3	553	Dienstag	0	0
3966	3	554	- Rekapitulieren Sie mit den Kindern die Diskussion von gestern und erklären Sie, dass sie sich einige der verschiedenen Arten von Rezepten ansehen werden und wie man auf sie zugreifen kann.	4	4
3967	3	555	Zeigen Sie ihnen ein Kochbuch und bitten Sie sie, ein Rezept für Marmelade zu finden.	4	4
3968	3	556	Zeigen Sie ihnen die BBC Food Website und zeigen Sie ihnen, wie sie sich dort zurechtfinden.	4	4
3969	3	557	Schauen Sie sich ein ähnliches Video wie dieses oder einen Clip von The Great British Bake Off? an.	4	4
3970	3	558	Suchen Sie einige Lebensmittelmagazine und bitten Sie die Kinder, diese mit den Rezepten aus dem Kochbuch zu vergleichen - gibt es Unterschiede?	4	4
3971	3	559	Würden sie ihnen mehr zusagen, weil man jede Woche eine neue Zeitschrift bekommt usw.?	3	3
3972	3	560	Sind die Rezepte alle im gleichen Stil wie im Kochbuch?	0	0
3973	3	561	All dies könnte man als ganze Klasse oder in Gruppen an Tischen durchführen.	3	3
3974	3	562	Wenn Sie Zeit haben, sollten Sie sich auch die Rückseite von Marmeladenpaketen ansehen und sich die Anleitungen ansehen und wie sie geschrieben sind.	4	4
3975	3	563	Auf welche Art von Publikum sind sie zugeschnitten, könnte sie jeder verstehen?	5	5
3976	3	564	Mittwoch -	0	0
3977	3	565	Diskutieren Sie verschiedene Rollen in den Gruppen, z. B. Chefkoch, Teamleiter, Fotograf, Autor usw., je nach Anzahl der Kinder in jeder Gruppe.	0	0
3978	3	566	Nachdem die Gruppen eingeteilt wurden, veranstalten Sie einen Lucky Dip, bei dem jede Gruppe ein Rezept im Stil einer Website, eines Kochbuchs, einer Fernsehsendung oder einer Marmeladenpackung schreiben/verfilmen soll.	0	0
3979	3	567	Geben Sie den Kindern genügend Zeit, um den Sachtext zu entwerfen, zu erstellen und zu überarbeiten.	0	0
3980	3	568	"Sie können ihnen ""Deadlines"" geben, um sie in der zur Verfügung stehenden Zeit bei der Stange zu halten, und auch 2-Minuten-Intervalle für die Reflexion in der ganzen Klasse vorsehen, falls einige Gruppen von der Aufgabe abweichen."	3,4	4
3981	3	569	Donnerstag	0	0
3982	3	570	- Jede Gruppe erhält ein anderes Rezept als das, das sie geschrieben hat, und stellt dann ihr eigenes Gelee her, indem sie die Anweisungen befolgt.	5	5
3983	3	571	Lassen Sie das Gelee über Nacht fest werden.	0	0
3984	3	572	Nicht jedes Kind hat die Möglichkeit, zu Hause selbst zu kochen.	0	0
3985	3	573	Indem Sie ihnen diese Gelegenheit im Klassenzimmer geben, erweitern Sie ihre Erfahrungen und verbinden die Ergebnisse der Lese- und Schreibkompetenz mit Gesundheit und Wohlbefinden.	2,3,4	3
3986	3	574	Freitag -	0	0
3987	3	575	Probieren Sie jedes Gelee und diskutieren Sie als ganze Klasse, welches Rezept am einfachsten zu verwenden war.	0	0
3988	3	576	Zu diesem Zeitpunkt könnte die ganze Klasse die verschiedenen Rezepte, die am Mittwoch erstellt wurden, durchsehen und über ihre Arbeit in der Gruppe reflektieren, haben sie alle die richtigen Aufgaben gehabt?	0	0
3989	3	577	Dies konnte auch am Donnerstag gemacht werden, wenn am Freitag nicht genug Zeit war und das Gelee fest geworden war.	5	5
3990	3	578	Das war also unser Plan.	4	4
3991	3	579	Dies würde nicht nur mit den Ergebnissen der Lese- und Schreibfähigkeiten zusammenhängen, sondern auch mit Gesundheit und Wohlbefinden (Hände waschen/allgemeine Hygiene bei der Herstellung von Marmelade und dem Schreiben des Rezepts, werden die Kinder Obst zu ihren Rezepten hinzufügen), Technologie (die Kinder entwerfen eine Website und filmen ein Rezept im Stil des Fernsehens) und Mathematik (Messungen für die Herstellung von Marmelade/des Rezepts und die Zeit, die es zum Festwerden braucht)	3	3
3992	3	580	Mir persönlich hat es sehr viel Spaß gemacht, dies zu planen, weil ich gemerkt habe, dass man Alphabetisierungsstunden lustig gestalten und mit anderen Lehrplanbereichen verknüpfen kann.	1,3,4	4
3993	3	581	Außerdem ging es um Essen.	0,4	0
3994	3	582	Wer hätte gedacht, dass man mit Marmelade so viel lernen kann?	4	4
3995	3	583	Dann sollte ich besser rausgehen und es tun!	4,5	5
3996	3	584	Geographie in der Schule war etwas, das nie wirklich abgedeckt wurde - oder zumindest nicht in meiner Grundschule.	0	0
3997	3	585	Geschichte war etwas, das gut abgedeckt wurde und bis zu einem gewissen Grad meist nur über die lokale Gegend - das war 60 Meilen entfernt (wenn ich in der Schule einmal Culloden gemacht habe, habe ich es tausendmal gemacht!)	2	2
3998	3	586	Das meiste, an das ich mich erinnere, ist das Lernen der Länder und das Zuordnen der Länder zu ihren Hauptstädten auf Gälisch (was, das kann ich Ihnen sagen, nicht so lustig ist, wie es sich anhört!).	2	2
3999	3	587	Ich persönlich würde jetzt darüber streiten, ob ich etwas für die Alphabetisierung und die Sprache getan habe, indem ich die gälischen Wörter für all diese Orte gelernt habe oder nicht.	2	2
4000	3	588	Um ganz ehrlich zu sein, wundert es mich, dass wir nicht mehr über Geografie gelernt haben, denn sieh dir an, wo ich herkomme!	2	2
4001	3	589	Sicherlich perfekt für etwas Lernen im Freien?	0	0
4002	3	590	Hier bin ich aufgewachsen, perfekt für ein bisschen Geografie, oder?	0	0
4003	3	591	Nun, wie auch immer, in der Sekundarschule habe ich Geographie für moderne Studien und Geschichte fallen gelassen, in denen ich dann in meinen höheren Prüfungen gute Noten bekommen habe, also kann ich nicht sagen, dass ich es bereue.	2	2
4004	3	592	Aber mir fehlt eindeutig eine Menge Wissen über Geographie und das, was ich gelernt habe, habe ich in den Ferien gelernt - deshalb erscheint es mir ziemlich entmutigend, in eine Schule zu gehen, um es zu unterrichten.	3,4	3
4005	3	593	Der Gedanke, andere Aspekte der sozialen Fächer zu unterrichten, reizt mich dagegen sehr.	2	2
4006	3	594	Ich liebe es, Projekte mit den Kindern zu machen, und eine Periode/Ereignis in der Geschichte ist ein perfektes Thema.	2	2
4007	3	595	Während meiner Arbeit in der Kita haben wir ein bisschen Geografie gemacht.	0	0
4008	3	596	Die Prinzipien und Praxisdokumente sind in 3 verschiedene Kategorien unterteilt - Menschen, vergangene Ereignisse und Gesellschaften, Menschen, Ort und Umwelt und Menschen in Gesellschaft, Wirtschaft und Unternehmen.	0	0
4009	3	597	In diesem Sinne haben wir mit den Kindern ein Projekt über verschiedene Länder der Welt gemacht - Amerika, China.	0	0
4010	3	598	Dies ist ein ähnliches Wanddisplay wie die, die wir mit den Kindern im Kindergarten Italien und Australien gemacht haben	0	0
4011	3	599	Wir haben große Wanddisplays gemacht, bei denen die Form jedes Landes der Hauptteil war und dann die Aktivitäten im Inneren oder drum herum stattfanden.	0	0
4012	3	600	Die Kinder lernten die Namen der Hauptstädte der Länder, sahen sich Bilder der Länder an, betrachteten die Flaggen der Länder, suchten die Länder auf Karten/Globen und machten Aktivitäten zu den Wahrzeichen der Länder (z.B. bauten die Kinder für Italien kleine schiefe Türme von Pisa).	0	0
4013	3	601	Es war ein großartiges Projekt für mich und meine Kollegen sowie für die Kinder, weil wir ein wenig über das Land recherchieren mussten, bevor wir es unterrichten konnten - vor allem, wenn die Kinder Fragen stellten.	3	3
4014	3	602	Das ist etwas, was ich auf jeden Fall machen werde, wenn ich unterrichte, denn wie kann ich Kinder effektiv unterrichten, wenn ich selbst kein Wissen über das Thema habe?	3,5	5
4015	3	603	Es wurde in meinem Vortrag heute erwähnt, und ich denke, um ehrlich zu sein, sind wir alle ein wenig schuldig, uns hin und wieder einfach auf das zu verlassen, was in meinem Facebook-Newsfeed erscheint.	2	2
4016	3	604	Wenn es Facebook und Twitter nicht gäbe, wäre die Wahrscheinlichkeit, dass ich dieses wirklich niedliche Video von dem Panda im Washingtoner Zoo sehe, sehr gering.	3	3
4017	3	605	Als ich moderne Studien studiert habe, war ich wirklich gut darin, täglich die Nachrichten zu sehen (besonders morgens, denn wer liebt nicht Bill Turnbull auf BBC Breakfast)	0,2	0
4018	3	606	aber das Lesen und Anschauen der Nachrichten ist etwas, das ich nur tue, wenn ich denke, dass ich es tun sollte, nur weil es läuft oder wenn eine politische Wahl ansteht	0	0
4019	3	607	Vielleicht liegt es am Studentenleben, aber ich denke, wenn ich Zeitungen lesen und Nachrichten sehen oder im Radio hören würde, dann würde ich anfangen, verschiedene Dinge, die in der Welt passieren, in Bezug auf Geographie, Geschichte und moderne Studien aufzugreifen.	3	3
4020	3	608	Schließlich findet Geschichte jeden Tag um uns herum statt!	0,4	0
4021	3	609	Und schließlich ist eine großartige Möglichkeit, mit der ich bald beginnen werde, der Besuch von Orten.	4,5	5
4022	3	610	- hier habe ich gelernt, dass Wasser aus den Bergen in Seen fließt	0	0
4023	3	611	Es gibt so viele Orte auf der Welt, die man besuchen kann.	0	0
4024	3	612	Der Großteil meines Lernens, vor allem in Geschichte und Geografie, kommt von meinen Reisen, wie z.B. das Lernen über die Schweizer Berge und das Wasser, das von ihnen abfließt und wunderschöne Seen wie den Genfer See bildet, oder das Schwimmen im Roten Meer und das Betrachten der Unterwasserkorallenriffe.	0	0
4025	3	613	Da ich in Dundee studiere, habe ich eine so große Auswahl an zugänglichen Erfahrungen, dass ich verrückt wäre, sie nicht zu nutzen, wie die Dundee Botanic Gardens und RRS Discovery, um nur zwei zu nennen!	2	2
4026	3	614	Zusammenfassend kann ich sagen, dass meine drei Möglichkeiten, mich auf soziale Themen zu konzentrieren, bevor ich sie unterrichte, darin bestehen, die Nachrichten zu sehen, etwas zu recherchieren und Hintergrundwissen über das, was ich unterrichten werde, zu erlangen und Orte zu besuchen, um einen interaktiven Einblick in das zu bekommen, was ich unterrichten werde.	0,4	4
4027	3	615	Meine Güte, das hört sich aber ganz schön viel an.	0,1	1
4028	3	616	Dann sollte ich besser rausgehen und es tun!	4,5	5
4029	3	617	Aktueller Modus: Panik!  Nein, nicht wirklich.	1	1
4030	3	618	Aber ich bin sehr nervös wegen des Praktikums, das MORGEN beginnt.	1	1
4031	3	619	"Ich sage Praktikum, aber in Wirklichkeit ist es ein ""prac""."	0	0
4032	3	620	Ich bin gerade am Freitag in Australien angekommen und stehe kurz davor, ein Praktikum im Somerset College, einer International Baccalaureate Weltschule in Queensland, zu absolvieren!	0	0
4033	3	621	Zusätzlich zu all den Nerven, die ich vor meinem letzten Praktikum hatte, habe ich ungefähr zehn Zillionen mehr angesammelt.	2	2
4034	3	622	Das ist ein völlig anderer Lehrplan als in Schottland und ich bin so unglaublich aufgeregt, mehr darüber zu erfahren.	1	1
4035	3	623	Ein (unerwarteter) Rundgang durch die Schule, als ich Ein (unerwarteter) Rundgang durch die Schule, als ich frisch aus dem Flugzeug kam, hat mir wirklich ein Gefühl für diesen Ort gegeben.	0	0
4036	3	624	Sie ist ganz anders als alle Schulen, in denen ich bisher war.	2	2
4037	3	625	Sie hat ein Schwimmbad von olympischen Ausmaßen (in dem sogar olympische Mannschaften trainieren!), einen riesigen Fitnesskomplex, Sportplätze, Laufbahnen, mehrere Gebäude, riesige Klassenzimmer und das alles auf einem Campus, der etwa viermal so groß ist wie der Campus der Dundee Uni!	0	0
4038	3	626	Eine kurze Einführung in meine Klasse und ein kurzes Gespräch mit dem Lehrer haben mir einen kleinen Einblick in die Klassendynamik gegeben.	0	0
4039	3	627	Viele aufgeregte kleine Gesichter, von denen ich es kaum erwarten kann, zu unterrichten und zu lernen!  Australien als Ort ist	0,1,2	1
4040	3	628	Ich koche zwar, aber es ist viel besser als das kühle Schottland.	0	0
4041	3	629	Ich bin sehr gespannt darauf zu erfahren, wie die Sonne den Schulalltag beeinflusst.	1	1
4042	3	630	Ich bin so gespannt darauf, mehr über Somerset und Australien zu erfahren, wo es zufällig die süßesten Koalas überhaupt gibt.	1	1
4043	3	631	ABER WARUM, OH WARUM, WIRD UNS	0	0
4044	3	632	Vor kurzem habe ich wieder an der Universität angefangen (was für ein Schock für das System - das kann ich Ihnen sagen) und mein Wahlmodul ist Geschichte.	0	0
4045	3	633	Das brachte mich zum Nachdenken über etwas, das mir in meinem ersten Ausbildungsjahr gesagt wurde, nämlich dass ich Kinder im Grundschulalter nur über lokale und schottische Geschichte unterrichten sollte und dass alles andere ihr Interesse nicht wecken würde und Zeitverschwendung wäre.	0	0
4046	3	634	Nun, nichts gegen Schottland, aber komm schon!	0	0
4047	3	635	Das soll wohl ein Witz sein...	0	0
4048	3	636	Nur 5-11-jährige Kinder über Schottland unterrichten?	0	0
4049	3	637	Jeden Tag werden wir zu einem viel vielfältigeren Land, das Kinder aus der ganzen Welt in seine Schulen aufnimmt und sie in unsere Gesellschaft integriert.	0,2	0
4050	3	638	Sicherlich wollen wir, dass sie sich willkommen fühlen und nicht mit der Einstellung bombardiert werden, dass Schottland eine Art selbstverliebtes Mutterland ist (von dem wir alle wissen, dass es das nicht ist), das sich nicht für andere Höhepunkte der Geschichte interessiert?	2	2
4051	3	639	Wie ich schon sagte, und das meine ich wirklich ernst, hat Schottland ein erstaunliches Erbe, an das man sich erinnern, das man feiern und über das man sprechen sollte - aber in der gleichen Hinsicht gibt es so viele andere Themen da draußen, auf die sich Lehrer mit dieser Meinung einfach nicht in der Weise konzentrieren, wie sie es könnten, weil es so viel schottische Geschichte gibt.	3	3
4052	3	640	Das bedeutet, dass Dinge wie die Ägypter, der Große Krieg, Rosa Parks und Höhlenmenschen außerhalb der Schule nur durch Gespräche mit Eltern/Familienmitgliedern, Museumsbesuche und Bücher wie Horrible Histories vermittelt werden.	0	0
4053	3	641	Ich habe in der Schule aufgehört zu zählen, wie oft ich auf Schulausflügen war, um Culloden zu besuchen, nur weil es einfach zu unterrichten war und es im Grunde die nächstgelegene Sache in der Schule mit irgendeiner historischen Bedeutung war, oder wir haben William Wallace und Robert the Bruce gemacht.	2	2
4054	3	642	Ansonsten war es ein Wirbelwind durch die Ägypter und eine Whistle-Stop-Tour durch die Wikinger.	0	0
4055	3	643	Einfach etwas mit viel Geschichte, das es in Schottland nicht gibt...	0	0
4056	3	644	Ich mit dem Eiffelturm.	0	0
4057	3	645	Einfach etwas mit viel Geschichte, das nicht in Schottland ist...	0	0
4058	3	646	Ich kann nicht sagen, dass wir irgendwelche anderen Aspekte der Geschichte gelernt haben, da meine Liebe zur Geschichte so stark ist.	0	0
4059	3	647	Wie bei vielen Kindern da draußen wurde meine Liebe zur Geschichte von meinen Eltern weitergegeben - meine Mutter interessiert sich sehr für den Zweiten Weltkrieg und zwei meiner Urgroßväter väterlicherseits haben zusammen in den Minen von Yorkshire gearbeitet und ich hatte das Glück, so viele Geschichten darüber zu hören	2	2
